Protein,PROTEIN.ID,Len,X10BT2_43,X13BT2_71,X21BT2_40,X26BT2_127,X66BT2_17,X74BT2_88,X5BT2_110,X55BT2_96,X73BT2_21,LogFoldChange,Zstatistic,fdr,FDRup,FDRdown,p.value,log.p.value,axes.LogFoldChange,axes.log.p.value,color.set,color.outline
lcl|c221736_g1_i11|m.7820,m.7820,145,6,7,8,3,12,6,3,6,4,-0.489,-1.5661,5.70E-05,0.669216,3.00E-06,0.117325208,0.930608667,-0.489,0.930608667,#FFFFFF,#214447
lcl|c218603_g6_i5|m.5857,m.5857,452,0,1,0,0,4,0,0,0,0,-0.489,-0.642,0.624083,0.769745,0.119432,0.520873183,0.283268002,-0.489,0.283268002,#FFFFFF,#214447
lcl|c203735_g1_i1|m.1335,m.1335,445,0,2,0,0,2,2,0,1,0,-0.49,-0.7181,0.454396,0.763046,0.073456,0.47269563,0.325418413,-0.49,0.325418413,#FFFFFF,#214447
lcl|c238835_g5_i1|m.24969,m.24969,286,0,3,0,0,0,0,0,0,1,-0.49,-0.6561,0.592648,0.768784,0.109713,0.511759784,0.290933845,-0.49,0.290933845,#FFFFFF,#214447
lcl|c217670_g3_i4|m.5309,m.5309,428,1,0,0,1,3,1,0,0,0,-0.491,-0.6778,0.54385,0.767037,0.095833,0.497898511,0.302859172,-0.491,0.302859172,#FFFFFF,#214447
lcl|c222386_g1_i1|m.8298,m.8298,326,5,1,3,5,3,1,0,0,4,-0.492,-0.9796,0.076148,0.726972,0.008278,0.327283605,0.48507575,-0.492,0.48507575,#FFFFFF,#214447
lcl|c244194_g2_i1|m.31876,m.31876,189,2,1,0,0,0,2,0,1,0,-0.492,-0.6325,0.645093,0.770307,0.126294,0.527060208,0.278139771,-0.492,0.278139771,#FFFFFF,#214447
lcl|c231477_g1_i1|m.16301,m.16301,377,15,10,10,10,9,11,7,11,2,-0.493,-1.9793,0,0.6487,0,0.04778224,1.320733498,-0.493,1.320733498,#FFFFFF,#214447
lcl|c239125_g3_i2|m.25324,m.25324,376,1,5,4,2,7,3,2,1,4,-0.493,-1.1253,0.018711,0.707752,0.001746,0.26046193,0.584255746,-0.493,0.584255746,#FFFFFF,#214447
lcl|c224785_g4_i3|m.10127,m.10127,220,0,0,0,1,3,2,0,0,0,-0.493,-0.6513,0.603367,0.769128,0.112959,0.514852848,0.28831688,-0.493,0.28831688,#FFFFFF,#214447
lcl|c242139_g4_i2|m.29446,m.29446,236,5,6,4,6,7,8,1,3,7,-0.494,-1.4142,0.000555,0.679605,3.80E-05,0.157303188,0.803262476,-0.494,0.803262476,#FFFFFF,#214447
lcl|c224557_g2_i1|m.9933,m.9933,147,3,3,2,4,8,12,5,4,1,-0.494,-1.3186,0.001987,0.687506,0.000151,0.187302874,0.727455559,-0.494,0.727455559,#FFFFFF,#214447
lcl|c221971_g3_i2|m.8022,m.8022,412,2,0,3,0,4,1,0,2,0,-0.494,-0.8193,0.257543,0.750127,0.034645,0.412615273,0.384454701,-0.494,0.384454701,#FFFFFF,#214447
lcl|c230498_g3_i2|m.15368,m.15368,179,0,0,0,2,3,1,0,0,0,-0.494,-0.6997,0.494837,0.764978,0.083135,0.484114676,0.315051751,-0.494,0.315051751,#FFFFFF,#214447
lcl|c236892_g3_i5|m.22669,m.22669,155,1,0,1,0,0,4,0,1,0,-0.495,-0.7132,0.465036,0.763577,0.075947,0.475722006,0.322646758,-0.495,0.322646758,#FFFFFF,#214447
lcl|c228623_g6_i3|m.13470,m.13470,269,2,3,4,0,10,5,2,2,4,-0.496,-1.1558,0.013512,0.704146,0.001222,0.247762973,0.605963596,-0.496,0.605963596,#FFFFFF,#214447
lcl|c214229_g1_i1|m.3410,m.3410,367,0,0,0,0,1,4,0,0,0,-0.496,-0.6653,0.571961,0.768082,0.103669,0.505858631,0.295970836,-0.496,0.295970836,#FFFFFF,#214447
lcl|c236683_g3_i1|m.22390,m.22390,412,1,0,1,0,9,2,0,1,3,-0.498,-0.9148,0.130272,0.73631,0.015296,0.360296635,0.443339794,-0.498,0.443339794,#FFFFFF,#214447
lcl|c232850_g3_i3|m.17837,m.17837,316,1,1,1,2,3,1,1,0,0,-0.498,-0.7074,0.477834,0.76419,0.078977,0.479317937,0.319376319,-0.498,0.319376319,#FFFFFF,#214447
lcl|c228608_g2_i2|m.13456,m.13456,420,1,1,0,0,3,2,0,0,1,-0.5,-0.7143,0.462633,0.763459,0.075382,0.475041692,0.323268273,-0.5,0.323268273,#FFFFFF,#214447
lcl|c187971_g1_i1|m.759,m.759,127,0,4,0,0,0,0,0,0,0,-0.5,-0.6719,0.55717,0.767543,0.099478,0.50164736,0.299601469,-0.5,0.299601469,#FFFFFF,#214447
lcl|c224365_g3_i1|m.9762,m.9762,317,0,2,8,3,4,0,1,0,4,-0.501,-1.0472,0.041001,0.717676,0.004144,0.295007345,0.530167171,-0.501,0.530167171,#FFFFFF,#214447
lcl|c232628_g4_i6|m.17623,m.17623,637,1,0,0,0,4,0,1,0,1,-0.502,-0.7399,0.40771,0.760552,0.06311,0.459360674,0.337846187,-0.502,0.337846187,#FFFFFF,#214447
lcl|c229579_g3_i1|m.14426,m.14426,186,4,3,3,2,7,6,4,0,3,-0.503,-1.2708,0.003601,0.691948,0.000288,0.203799809,0.690796228,-0.503,0.690796228,#FFFFFF,#214447
lcl|c201141_g1_i1|m.1178,m.1178,281,0,0,0,0,0,3,0,0,0,-0.504,-0.6645,0.573759,0.768145,0.104185,0.506370349,0.295531733,-0.504,0.295531733,#FFFFFF,#214447
lcl|c241792_g2_i3|m.28939,m.28939,623,1,2,1,5,2,4,0,0,3,-0.505,-0.8643,0.189999,0.74368,0.023878,0.38742311,0.411814477,-0.505,0.411814477,#FFFFFF,#214447
lcl|c223629_g2_i2|m.9260,m.9260,236,2,0,1,6,0,1,1,2,0,-0.505,-0.8073,0.277835,0.751801,0.03811,0.419493664,0.377274594,-0.505,0.377274594,#FFFFFF,#214447
lcl|c212693_g1_i1|m.2804,m.2804,324,0,0,0,0,0,4,0,0,0,-0.505,-0.7167,0.45742,0.763199,0.074161,0.473559226,0.324625698,-0.505,0.324625698,#FFFFFF,#214447
lcl|c226904_g2_i1|m.11919,m.11919,231,0,2,2,1,2,1,1,0,0,-0.506,-0.6714,0.558307,0.767585,0.099792,0.501965745,0.299325919,-0.506,0.299325919,#FFFFFF,#214447
lcl|c236416_g2_i2|m.22088,m.22088,285,1,0,0,0,2,3,0,0,1,-0.507,-0.7397,0.408127,0.760576,0.063199,0.459482048,0.337731452,-0.507,0.337731452,#FFFFFF,#214447
lcl|c229032_g2_i3|m.13895,m.13895,243,20,21,0,14,4,9,5,6,10,-0.508,-2.0454,0,0.646136,0,0.040815439,1.389175528,-0.508,1.389175528,#489FA7,#214447
lcl|c219556_g4_i5|m.6447,m.6447,320,7,3,2,2,7,7,2,2,5,-0.508,-1.2478,0.004748,0.694213,0.00039,0.212104309,0.673450509,-0.508,0.673450509,#FFFFFF,#214447
lcl|c231615_g6_i2|m.16452,m.16452,127,0,0,0,2,3,0,1,0,0,-0.508,-0.7115,0.468764,0.763758,0.076825,0.476774451,0.321687025,-0.508,0.321687025,#FFFFFF,#214447
lcl|c237969_g1_i2|m.23941,m.23941,296,4,0,0,0,0,0,0,0,1,-0.509,-0.7701,0.346435,0.756794,0.050673,0.441240576,0.355324557,-0.509,0.355324557,#FFFFFF,#214447
lcl|c226346_g1_i1|m.11426,m.11426,227,3,5,2,1,7,5,3,2,2,-0.51,-1.1697,0.011608,0.702554,0.001035,0.242121718,0.615966253,-0.51,0.615966253,#FFFFFF,#214447
lcl|c219842_g1_i1|m.6611,m.6611,344,1,4,1,2,3,1,2,0,1,-0.51,-0.8655,0.188383,0.743506,0.023635,0.386764416,0.41255349,-0.51,0.41255349,#FFFFFF,#214447
lcl|c229089_g2_i5|m.13955,m.13955,509,0,1,0,1,4,0,0,0,0,-0.511,-0.7423,0.402714,0.760266,0.062043,0.457905592,0.339224053,-0.511,0.339224053,#FFFFFF,#214447
lcl|c227180_g1_i4|m.12217,m.12217,506,1,0,0,2,3,0,0,0,1,-0.512,-0.726,0.437239,0.762166,0.069568,0.467838771,0.32990379,-0.512,0.32990379,#FFFFFF,#214447
lcl|c238647_g1_i1|m.24759,m.24759,1032,0,2,0,0,3,0,0,0,0,-0.513,-0.7137,0.463943,0.763523,0.07569,0.475412706,0.322929215,-0.513,0.322929215,#FFFFFF,#214447
lcl|c225132_g1_i3|m.10387,m.10387,308,0,0,1,1,4,1,1,1,1,-0.514,-0.725,0.439387,0.762279,0.070051,0.46845203,0.329334874,-0.514,0.329334874,#FFFFFF,#214447
lcl|c230002_g4_i1|m.14846,m.14846,244,0,1,0,0,2,3,0,0,1,-0.514,-0.7047,0.483789,0.76447,0.080417,0.480996951,0.317857676,-0.514,0.317857676,#FFFFFF,#214447
lcl|c218703_g1_i4|m.5907,m.5907,130,6,5,5,3,4,9,3,5,2,-0.516,-1.416,0.000541,0.679468,3.70E-05,0.156775504,0.804721793,-0.516,0.804721793,#FFFFFF,#214447
lcl|c221586_g4_i2|m.7745,m.7745,286,4,9,1,2,3,3,2,4,1,-0.518,-1.1173,0.020343,0.708724,0.001913,0.263866075,0.578616442,-0.518,0.578616442,#FFFFFF,#214447
lcl|c229917_g4_i4|m.14770,m.14770,568,11,11,9,8,10,10,2,7,9,-0.519,-1.8779,0,0.652991,0,0.060394846,1.219000119,-0.519,1.219000119,#72BEB7,#214447
lcl|c237593_g3_i1|m.23463,m.23463,246,5,1,1,3,1,1,2,0,1,-0.519,-0.861,0.194502,0.744159,0.024559,0.389238043,0.40978472,-0.519,0.40978472,#FFFFFF,#214447
lcl|c221374_g4_i3|m.7595,m.7595,283,1,2,1,1,3,1,0,1,1,-0.52,-0.7169,0.456987,0.763177,0.07406,0.473435802,0.324738903,-0.52,0.324738903,#FFFFFF,#214447
lcl|c216057_g3_i1|m.4371,m.4371,439,0,9,5,2,22,10,0,6,8,-0.521,-1.7641,2.00E-06,0.658328,0,0.077715144,1.109494341,-0.521,1.109494341,#72BEB7,#214447
lcl|c240901_g2_i12|m.27918,m.27918,1389,0,0,1,2,6,1,0,1,2,-0.521,-0.8502,0.209705,0.745722,0.026899,0.395213902,0.403167787,-0.521,0.403167787,#FFFFFF,#214447
lcl|c233103_g2_i1|m.18143,m.18143,198,1,0,1,1,4,0,0,1,1,-0.521,-0.7084,0.475611,0.764086,0.078448,0.478696892,0.319939392,-0.521,0.319939392,#FFFFFF,#214447
lcl|c228461_g1_i2|m.13347,m.13347,301,1,2,1,0,1,3,1,0,0,-0.523,-0.7521,0.382438,0.759072,0.057829,0.451990924,0.344870286,-0.523,0.344870286,#FFFFFF,#214447
lcl|c240121_g3_i1|m.26818,m.26818,163,0,0,0,0,3,2,0,0,0,-0.524,-0.7549,0.376745,0.758725,0.056667,0.450308986,0.346489387,-0.524,0.346489387,#FFFFFF,#214447
lcl|c223331_g1_i2|m.9037,m.9037,144,0,1,0,1,4,1,0,0,1,-0.525,-0.7513,0.384066,0.759171,0.058165,0.452472129,0.344408167,-0.525,0.344408167,#FFFFFF,#214447
lcl|c221296_g1_i3|m.7550,m.7550,157,235,28,18,61,19,23,94,8,12,-0.526,-4.6894,0,0.619761,0,2.74E-06,5.562237867,-0.526,5.562237867,#3E7274,#214447
lcl|c228994_g6_i1|m.13852,m.13852,154,6,8,8,7,20,9,7,6,4,-0.526,-1.9619,0,0.649406,0,0.049774128,1.302996341,-0.526,1.302996341,#489FA7,#214447
lcl|c227952_g2_i1|m.12918,m.12918,514,3,2,2,1,2,2,1,0,2,-0.526,-0.8253,0.247777,0.749281,0.033013,0.409201292,0.388063004,-0.526,0.388063004,#FFFFFF,#214447
lcl|c223941_g1_i2|m.9485,m.9485,692,3,8,2,9,7,11,4,2,6,-0.528,-1.5303,1.00E-04,0.671468,6.00E-06,0.125942488,0.89982773,-0.528,0.89982773,#FFFFFF,#214447
lcl|c239444_g1_i9|m.25795,m.25795,683,0,2,0,2,2,1,1,1,1,-0.529,-0.7454,0.396222,0.759892,0.060685,0.456029944,0.34100664,-0.529,0.34100664,#FFFFFF,#214447
lcl|c228728_g1_i4|m.13597,m.13597,471,3,3,2,8,9,4,2,3,4,-0.53,-1.3259,0.00181,0.686858,0.000137,0.184872823,0.733126927,-0.53,0.733126927,#FFFFFF,#214447
lcl|c228611_g1_i2|m.13461,m.13461,119,3,5,1,1,4,5,4,0,1,-0.531,-1.1486,0.014605,0.704983,0.00133,0.250720957,0.600809363,-0.531,0.600809363,#FFFFFF,#214447
lcl|c231738_g2_i1|m.16579,m.16579,590,1,0,1,0,4,0,1,0,0,-0.532,-0.7368,0.414212,0.760919,0.064508,0.461243983,0.336069286,-0.532,0.336069286,#FFFFFF,#214447
lcl|c222419_g1_i6|m.8316,m.8316,190,12,16,12,14,11,5,6,9,6,-0.533,-2.1359,0,0.642946,0,0.032687566,1.485617422,-0.533,1.485617422,#489FA7,#214447
lcl|c228789_g1_i1|m.13647,m.13647,461,8,8,6,9,13,10,8,3,5,-0.533,-1.8101,1.00E-06,0.656102,0,0.070280281,1.153166511,-0.533,1.153166511,#72BEB7,#214447
lcl|c238591_g4_i10|m.24704,m.24704,396,0,0,0,0,3,2,0,0,0,-0.533,-0.7342,0.419719,0.761224,0.0657,0.462826853,0.334581451,-0.533,0.334581451,#FFFFFF,#214447
lcl|c240476_g1_i3|m.27281,m.27281,865,0,4,2,0,4,4,0,2,2,-0.534,-0.9756,0.078841,0.727539,0.008609,0.329262725,0.482457432,-0.534,0.482457432,#FFFFFF,#214447
lcl|c236516_g4_i2|m.22201,m.22201,400,0,2,0,0,0,3,0,0,0,-0.535,-0.7198,0.450671,0.762859,0.072606,0.471648145,0.326381869,-0.535,0.326381869,#FFFFFF,#214447
lcl|c237887_g2_i1|m.23860,m.23860,494,1,0,3,0,2,1,1,0,0,-0.536,-0.7821,0.32341,0.755221,0.046305,0.434155807,0.362354386,-0.536,0.362354386,#FFFFFF,#214447
lcl|c225544_g1_i2|m.10720,m.10720,515,0,3,2,0,0,0,0,0,0,-0.536,-0.7732,0.340408,0.756392,0.049515,0.439404026,0.357135968,-0.536,0.357135968,#FFFFFF,#214447
lcl|c243010_g3_i1|m.30515,m.30515,226,12,8,5,10,17,15,8,9,3,-0.537,-2.0514,0,0.645913,0,0.040228009,1.395471461,-0.537,1.395471461,#489FA7,#214447
lcl|c241874_g1_i1|m.29043,m.29043,476,0,1,1,0,2,3,1,0,1,-0.537,-0.784,0.319837,0.754968,0.045641,0.43304011,0.363471875,-0.537,0.363471875,#FFFFFF,#214447
lcl|c141061_g1_i1|m.229,m.229,205,0,1,3,2,1,0,0,1,0,-0.538,-0.8051,0.281662,0.752105,0.038775,0.420761976,0.375963514,-0.538,0.375963514,#FFFFFF,#214447
lcl|c209131_g1_i2|m.1905,m.1905,245,0,1,0,0,3,2,1,0,1,-0.539,-0.7932,0.30286,0.753732,0.042536,0.427661308,0.368900041,-0.539,0.368900041,#FFFFFF,#214447
lcl|c236415_g5_i1|m.22087,m.22087,393,0,0,0,0,4,1,0,0,0,-0.54,-0.7548,0.376949,0.758738,0.056708,0.450368994,0.346431517,-0.54,0.346431517,#FFFFFF,#214447
lcl|c239660_g2_i2|m.26111,m.26111,243,1,1,2,2,2,1,1,0,0,-0.541,-0.7602,0.366017,0.75806,0.054517,0.447135045,0.34956129,-0.541,0.34956129,#FFFFFF,#214447
lcl|c224670_g2_i1|m.10052,m.10052,715,0,1,0,4,0,0,0,0,0,-0.543,-0.7663,0.353927,0.757284,0.052123,0.443497818,0.353108512,-0.543,0.353108512,#FFFFFF,#214447
lcl|c234172_g3_i1|m.19574,m.19574,693,4,1,5,1,0,4,2,2,1,-0.544,-1.0381,0.044713,0.718892,0.004563,0.299223501,0.524004299,-0.544,0.524004299,#FFFFFF,#214447
lcl|c235548_g1_i1|m.21054,m.21054,503,0,1,1,6,3,0,0,2,0,-0.544,-0.8604,0.195322,0.744246,0.024684,0.389568586,0.409416071,-0.544,0.409416071,#FFFFFF,#214447
lcl|c238399_g3_i3|m.24484,m.24484,441,104,38,43,25,8,10,45,0,21,-0.545,-3.8271,0,0.621921,0,0.000129662,3.887187792,-0.545,3.887187792,#3E7274,#214447
lcl|c214559_g9_i1|m.3528,m.3528,225,8,2,4,2,7,4,1,2,5,-0.546,-1.3909,0.000766,0.681419,5.40E-05,0.164255753,0.784479411,-0.546,0.784479411,#FFFFFF,#214447
lcl|c243774_g1_i2|m.31291,m.31291,2267,4,3,4,5,2,4,2,2,3,-0.546,-1.2709,0.003597,0.691938,0.000288,0.203764226,0.69087206,-0.546,0.69087206,#FFFFFF,#214447
lcl|c237440_g3_i2|m.23273,m.23273,112,0,4,1,3,3,8,0,4,0,-0.546,-1.1458,0.015052,0.705311,0.001375,0.251877915,0.59880991,-0.546,0.59880991,#FFFFFF,#214447
lcl|c216289_g7_i1|m.4487,m.4487,250,8,10,17,12,11,10,11,6,3,-0.547,-2.2186,0,0.640379,0,0.02651395,1.576525574,-0.547,1.576525574,#489FA7,#214447
lcl|c225761_g6_i1|m.10925,m.10925,326,4,9,3,7,10,4,3,5,3,-0.548,-1.5595,6.30E-05,0.669623,4.00E-06,0.118878085,0.924898201,-0.548,0.924898201,#FFFFFF,#214447
lcl|c218696_g8_i2|m.5906,m.5906,146,19,21,26,0,18,3,0,24,0,-0.55,-2.4606,0,0.634706,0,0.013870491,1.857908159,-0.55,1.857908159,#489FA7,#214447
lcl|c218495_g1_i2|m.5815,m.5815,121,5,10,4,10,10,5,2,5,6,-0.55,-1.7171,4.00E-06,0.660708,0,0.085960902,1.065699035,-0.55,1.065699035,#72BEB7,#214447
lcl|c194625_g1_i1|m.911,m.911,173,5,2,0,2,2,0,1,2,0,-0.552,-0.8927,0.15437,0.739538,0.018655,0.37201785,0.429436221,-0.552,0.429436221,#FFFFFF,#214447
lcl|c242381_g1_i1|m.29746,m.29746,572,1,2,1,0,0,3,0,1,1,-0.552,-0.7956,0.298508,0.753406,0.041755,0.426264567,0.370320767,-0.552,0.370320767,#FFFFFF,#214447
lcl|c228583_g3_i2|m.13440,m.13440,202,25,25,22,31,27,15,16,14,12,-0.558,-3.1625,0,0.625707,0,0.001564207,2.805705676,-0.558,2.805705676,#3E7274,#214447
lcl|c221802_g2_i1|m.7868,m.7868,342,1,2,2,0,2,1,1,0,0,-0.559,-0.7938,0.301767,0.753651,0.04234,0.427311873,0.36925504,-0.559,0.36925504,#FFFFFF,#214447
lcl|c223710_g5_i3|m.9324,m.9324,298,2,3,2,0,1,0,0,0,1,-0.562,-0.8447,0.217739,0.746514,0.028161,0.398278359,0.39981329,-0.562,0.39981329,#FFFFFF,#214447
lcl|c216953_g1_i3|m.4865,m.4865,235,0,0,1,1,4,1,0,0,0,-0.563,-0.7621,0.362225,0.75782,0.053762,0.446000323,0.350664827,-0.563,0.350664827,#FFFFFF,#214447
lcl|c240699_g3_i15|m.27615,m.27615,699,2,5,4,3,7,3,1,0,5,-0.565,-1.2576,0.004224,0.693237,0.000343,0.208536453,0.680818017,-0.565,0.680818017,#FFFFFF,#214447
lcl|c239216_g2_i7|m.25448,m.25448,249,2,3,1,0,0,1,0,0,0,-0.565,-0.7891,0.31039,0.754286,0.043899,0.430053562,0.366477451,-0.565,0.366477451,#FFFFFF,#214447
lcl|c222682_g3_i7|m.8525,m.8525,229,14,21,17,40,14,14,9,6,19,-0.566,-2.8798,0,0.628553,0,0.003979275,2.400196033,-0.566,2.400196033,#3E7274,#214447
lcl|c227531_g4_i11|m.12520,m.12520,245,9,9,9,8,10,10,6,9,1,-0.567,-2.0878,0,0.644594,0,0.03681588,1.433964819,-0.567,1.433964819,#489FA7,#214447
lcl|c241148_g1_i6|m.28240,m.28240,358,4,6,5,2,4,7,2,3,3,-0.567,-1.3551,0.001238,0.684343,9.10E-05,0.175385699,0.756005823,-0.567,0.756005823,#FFFFFF,#214447
lcl|c233873_g4_i1|m.19119,m.19119,583,3,7,8,6,3,11,3,2,6,-0.569,-1.6086,2.80E-05,0.66667,2.00E-06,0.107703834,0.967768836,-0.569,0.967768836,#FFFFFF,#214447
lcl|c225359_g3_i1|m.10554,m.10554,224,0,0,0,0,4,1,1,0,0,-0.569,-0.7768,0.333505,0.755921,0.048196,0.437276777,0.359243587,-0.569,0.359243587,#FFFFFF,#214447
lcl|c236924_g5_i3|m.22694,m.22694,129,0,3,0,2,0,0,1,1,0,-0.57,-0.7718,0.34312,0.756574,0.050035,0.440232892,0.356317513,-0.57,0.356317513,#FFFFFF,#214447
lcl|c234277_g5_i1|m.19677,m.19677,435,7,1,2,1,1,1,0,1,2,-0.572,-0.9309,0.114621,0.733965,0.013191,0.351905295,0.453574199,-0.572,0.453574199,#FFFFFF,#214447
lcl|c198665_g3_i2|m.1050,m.1050,232,1,1,0,1,5,1,0,0,1,-0.572,-0.7884,0.311674,0.75438,0.044135,0.430462771,0.366064403,-0.572,0.366064403,#FFFFFF,#214447
lcl|c244278_g1_i1|m.31973,m.31973,287,1913,479,984,1092,14,1239,369,948,293,-0.573,-20.3974,0,0.616716,0,1.76E-92,91.75363468,-0.573,9.99999,#3E7274,#214447
lcl|c236706_g2_i4|m.22417,m.22417,149,15,5,16,1,13,6,5,3,8,-0.573,-1.922,0,0.651072,0,0.054605758,1.262761562,-0.573,1.262761562,#72BEB7,#214447
lcl|c227290_g1_i5|m.12317,m.12317,154,2,0,2,3,2,3,1,2,0,-0.573,-0.9547,0.094234,0.730525,0.01054,0.33972943,0.46886683,-0.573,0.46886683,#FFFFFF,#214447
lcl|c230438_g3_i4|m.15312,m.15312,399,0,1,1,1,0,4,1,0,1,-0.573,-0.8183,0.259199,0.750267,0.034924,0.413185906,0.383854501,-0.573,0.383854501,#FFFFFF,#214447
lcl|c235690_g8_i1|m.21219,m.21219,229,2,2,2,0,4,2,1,0,2,-0.574,-0.9635,0.087478,0.729263,0.009685,0.335296664,0.474570767,-0.574,0.474570767,#FFFFFF,#214447
lcl|c224226_g3_i4|m.9666,m.9666,213,4,1,0,0,2,4,0,1,2,-0.576,-0.9751,0.079183,0.72761,0.008651,0.329510659,0.482130533,-0.576,0.482130533,#FFFFFF,#214447
lcl|c224556_g6_i1|m.9931,m.9931,209,4,7,5,9,11,0,1,0,9,-0.577,-1.6409,1.60E-05,0.66482,1.00E-06,0.100818175,0.996461168,-0.577,0.996461168,#FFFFFF,#214447
lcl|c244342_g1_i1|m.32068,m.32068,242,2,6,3,10,10,3,1,0,8,-0.577,-1.5484,7.50E-05,0.670316,5.00E-06,0.121526021,0.915330721,-0.577,0.915330721,#FFFFFF,#214447
lcl|c225308_g1_i1|m.10501,m.10501,117,55,116,44,90,12,12,36,40,17,-0.579,-4.7632,0,0.61947,0,1.91E-06,5.719998308,-0.579,5.719998308,#3E7274,#214447
lcl|c227928_g1_i2|m.12896,m.12896,193,1,2,2,10,6,6,1,3,4,-0.579,-1.4513,0.000327,0.676851,2.20E-05,0.146696341,0.833580718,-0.579,0.833580718,#FFFFFF,#214447
lcl|c201155_g1_i1|m.1182,m.1182,295,9,11,7,4,10,15,3,7,6,-0.58,-1.9079,0,0.651677,0,0.056404142,1.248689,-0.58,1.248689,#72BEB7,#214447
lcl|c216834_g4_i2|m.4800,m.4800,398,2,3,3,0,3,4,0,0,3,-0.58,-1.0579,0.03698,0.71626,0.003697,0.290101035,0.537450721,-0.58,0.537450721,#FFFFFF,#214447
lcl|c228109_g2_i1|m.13051,m.13051,124,0,4,0,0,0,1,0,0,0,-0.581,-0.7851,0.317782,0.754822,0.045261,0.43239494,0.364119397,-0.581,0.364119397,#FFFFFF,#214447
lcl|c237237_g1_i5|m.23062,m.23062,297,9,5,6,2,10,11,1,8,3,-0.583,-1.9107,0,0.651556,0,0.056043145,1.251477503,-0.583,1.251477503,#72BEB7,#214447
lcl|c214535_g1_i1|m.3520,m.3520,242,4,0,0,0,0,0,1,0,1,-0.585,-0.8732,0.178268,0.742385,0.022123,0.382554075,0.417307168,-0.585,0.417307168,#FFFFFF,#214447
lcl|c240532_g3_i2|m.27393,m.27393,142,5,3,1,8,4,3,2,2,3,-0.586,-1.4103,0.000586,0.679904,4.00E-05,0.158451119,0.800104691,-0.586,0.800104691,#FFFFFF,#214447
lcl|c216705_g1_i4|m.4732,m.4732,513,1,2,0,0,3,1,0,0,1,-0.586,-0.8107,0.271999,0.751329,0.037102,0.417537973,0.379304021,-0.586,0.379304021,#FFFFFF,#214447
lcl|c208691_g4_i1|m.1828,m.1828,107,8,8,12,8,11,6,10,3,2,-0.587,-1.9408,0,0.650279,0,0.052282541,1.281643313,-0.587,1.281643313,#72BEB7,#214447
lcl|c240117_g3_i4|m.26812,m.26812,1002,3,1,4,3,1,0,2,0,0,-0.588,-0.9637,0.087329,0.729234,0.009666,0.335196354,0.474700713,-0.588,0.474700713,#FFFFFF,#214447
lcl|c241916_g1_i7|m.29148,m.29148,317,16,10,4,7,12,14,7,5,6,-0.594,-2.1481,0,0.642546,0,0.031705812,1.498861117,-0.594,1.498861117,#489FA7,#214447
lcl|c239662_g2_i17|m.26115,m.26115,420,7,9,2,8,8,8,5,3,4,-0.594,-1.7403,3.00E-06,0.65952,0,0.081806354,1.087212963,-0.594,1.087212963,#72BEB7,#214447
lcl|c238175_g2_i3|m.24204,m.24204,181,2,4,4,5,3,3,1,0,4,-0.596,-1.2689,0.003685,0.692131,0.000296,0.204476732,0.689356104,-0.596,0.689356104,#FFFFFF,#214447
lcl|c209385_g1_i1|m.1957,m.1957,117,0,3,2,0,0,2,1,0,1,-0.596,-0.9133,0.131811,0.736528,0.015507,0.361084782,0.442390814,-0.596,0.442390814,#FFFFFF,#214447
lcl|c226099_g2_i1|m.11211,m.11211,597,2,0,4,2,3,5,3,1,0,-0.597,-1.069,0.033178,0.71481,0.003279,0.285069669,0.545048988,-0.597,0.545048988,#FFFFFF,#214447
lcl|c209570_g1_i3|m.2003,m.2003,273,5,4,6,6,8,9,6,1,4,-0.599,-1.7333,3.00E-06,0.659875,0,0.083042361,1.080700313,-0.599,1.080700313,#72BEB7,#214447
lcl|c223200_g1_i1|m.8933,m.8933,124,1,0,2,0,3,2,0,1,1,-0.599,-0.8688,0.183994,0.743026,0.022976,0.384956533,0.414588306,-0.599,0.414588306,#FFFFFF,#214447
lcl|c221340_g4_i1|m.7579,m.7579,515,0,1,1,0,3,3,0,0,0,-0.601,-0.8887,0.159066,0.740123,0.019326,0.374164331,0.426937616,-0.601,0.426937616,#FFFFFF,#214447
lcl|c229053_g1_i5|m.13916,m.13916,390,3,0,2,0,0,2,0,0,0,-0.602,-0.8904,0.157056,0.739874,0.019038,0.373251142,0.427998854,-0.602,0.427998854,#FFFFFF,#214447
lcl|c221077_g1_i1|m.7374,m.7374,256,1,2,2,3,3,6,1,3,1,-0.607,-1.1733,0.011157,0.702147,0.000991,0.240675522,0.618568077,-0.607,0.618568077,#FFFFFF,#214447
lcl|c236813_g3_i2|m.22564,m.22564,998,51,27,0,25,4,8,25,6,0,-0.609,-3.1891,0,0.625484,0,0.001427165,2.845525818,-0.609,2.845525818,#3E7274,#214447
lcl|c241242_g1_i1|m.28345,m.28345,2051,5,12,10,1,14,4,1,4,8,-0.609,-1.9109,0,0.651548,0,0.056017433,1.251676796,-0.609,1.251676796,#72BEB7,#214447
lcl|c206819_g1_i1|m.1595,m.1595,359,0,0,0,4,2,0,0,0,0,-0.609,-0.9077,0.137684,0.737346,0.016314,0.364036744,0.438854779,-0.609,0.438854779,#FFFFFF,#214447
lcl|c222208_g5_i7|m.8170,m.8170,516,1,1,4,3,3,5,2,2,1,-0.611,-1.1532,0.013898,0.704447,0.00126,0.248828304,0.604100221,-0.611,0.604100221,#FFFFFF,#214447
